job_id,titles,teasers,companies,locations,categorys,subCategories,job_types,salaries,dateposted,datedisplay
74541656,Data Architect,Responsible for successful implementation & achievement of program objectives through leading & coordination across workstreams & dependent project...,Accenture Pte Ltd,Central Region,Information & Communication Technology,Team Leaders,Full time,,2024-03-18T14:25:00Z,7d ago
74347827,Data Analyst,Morgan McKinley is seeking Business Data Analyst for a 5 month contract assignment with a possibility to extend!,Morgan McKinley,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,"$6,000 – $9,000 per month",2024-03-10T10:17:52Z,16d ago
74541585,"Product Manager, Analytics","Define product vision, strategy, and roadmap based on business research, customer (internal/external) needs, and competitive analysis.
Collaborate ...",DHL Express (Singapore) Pte. Ltd,Central Region,Information & Communication Technology,Product Management & Development,Full time,,2024-03-18T14:26:00Z,7d ago
74184809,Reporting and Analytics Developer/Data Engineer,"Seeking a skilled Big Data Engineer with 5-10 years' experience. Responsible for data engineering, integration, and reporting solutions.",Morgan McKinley,Central Region,Government & Defence,Other,Full time,$9700 - $12300 p.m.,2024-03-04T04:08:26Z,22d ago
74193838,Data Analytics Solution Manager,"If you're interested in this role, forward an updated copy of your CV.
Contact Lijie Ong at +65 81006059 or email lijie.ong@hays.com.sg.
Hays Reg No.:",Hays Specialist Recruitment Pte Ltd,Central Region,Information & Communication Technology,Product Management & Development,Full time,$10000.0 - $12000.0 p.m.,2024-03-04T08:51:16Z,22d ago
74496433,Business Intelligence Manager,"Reporting to the Head of Strategy & Planning, the Business Intelligence Manager will lead and manage our team of analysts. In addition to defining ...",Ninja Van,Central Region,Information & Communication Technology,Management,Full time,,2024-03-15T10:34:00Z,11d ago
74598752,Staff Data Engineer (36888-JOB),-,Illumina Singapore Pte Ltd,North Region,Information & Communication Technology,Engineering - Software,Full time,,2024-03-20T06:30:14Z,6d ago
74199495,"Senior Executive/Executive, Data Analytics and Prospect Research","As Singapore's first institute for lifelong learning, the Singapore University of Social Sciences (SUSS) champions inclusivity to bring education t...",Singapore University of Social Sciences,Central Region,Marketing & Communications,Marketing Communications,Full time,,2024-03-04T09:58:00Z,22d ago
74581794,Quantitative Researcher,"As a Quant Researcher, you will join a team of quantitative researchers who are responsible for the R&D of real-time market tick data, pre- and pos...",Hawksman Technology,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-19T08:19:26Z,7d ago
74716850,"Director, Data Science","At American Express, you’ll be recognized for your contributions, leadership, and impact—every colleague has the opportunity to share in the compan...",AMERICAN EXPRESS INNOVATION LABORATORIES LIMITED (SINGAPORE BRANCH),Central Region,Information & Communication Technology,Team Leaders,Full time,,2024-03-25T15:07:00Z,22h ago
74737046,Research Associate (Ageing Studies/Data Science/Informatics/Psychology/Sociology,-,Nanyang Technological University,Central Region,Education & Training,Research & Fellowships,Full time,,2024-03-26T08:44:27Z,4h ago
74716603,"Senior Manager, Data Science","At American Express, you’ll be recognized for your contributions, leadership, and impact—every colleague has the opportunity to share in the compan...",AMERICAN EXPRESS INNOVATION LABORATORIES LIMITED (SINGAPORE BRANCH),Central Region,Information & Communication Technology,Team Leaders,Full time,,2024-03-25T15:06:00Z,22h ago
74540955,Data Science Lead - User Growth TikTok,"The Growth team plays a core role in acquisition, activation, and retention of billions of users, through our globally popular products such as Tik...",TIKTOK PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-18T14:25:00Z,7d ago
74734391,"Manager, Machine Learning Engineer","You will be responsible for productionalizing ML models developed by data scientists. He/she will be the central point for ML models refactoring, o...",United Overseas Bank Limited (UOB),Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-26T03:10:00Z,10h ago
74564481,Research Assistant / Associate (Digital Health and Data Science),-,National University of Singapore,Central Region,Education & Training,Research & Fellowships,Full time,,2024-03-19T09:38:50Z,7d ago
74715879,Machine Learning Engineer,We are seeking a highly skilled Machine Learning Engineer with expertise in Large Language Model (LLM) training and architecture. The ideal candida...,RESEARCHMYUSERS PTE. LTD.,Central Region,Education & Training,Research & Fellowships,Full time,,2024-03-25T15:05:00Z,22h ago
74731532,Research Engineer (Engineering/ AI / Machine Learning) - WP3,-,Singapore Institute of Technology,Central Region,Information & Communication Technology,Engineering - Software,Contract/Temp,,2024-03-26T05:52:38Z,7h ago
74737862,Data Engineer,"Looking for candidates available to work:
Monday: Morning, Afternoon, Evening
Tuesday: Morning, Afternoon, Evening
Wednesday: Morning, Afternoon, E...",MooVita Pte Ltd,Central Region,Information & Communication Technology,Team Leaders,Full time,,2024-03-26T06:20:00Z,7h ago
74688456,AI Engineer (Preferred with FSI experiences)- ID: 599871,"Design, implement, and optimize machine learning and deep learning algorithms to solve real-world problems.",PERSOLKELLY Singapore Pte Ltd (Formerly Kelly Services Singapore Pte Ltd),Central Region,Engineering,Electrical/Electronic Engineering,Full time,"$15,000 – $20,000 per month",2024-03-24T15:26:23Z,1d ago
74716464,"Customer Engineer, Applied AI and Generative AI - Singapore","As a Customer Engineer, you will work directly with technical Sales teams as a machine learning subject matter expert to differentiate Google Cloud...",Google Inc.,Central Region,Information & Communication Technology,Programme & Project Management,Full time,,2024-03-25T15:04:00Z,22h ago
74729151,Research Fellow / Engineer (geospatial data) - MG,-,Singapore Institute of Technology,Central Region,Education & Training,Research & Fellowships,Full time,,2024-03-26T04:16:41Z,9h ago
74673431,"Manager, Machine Learning Engineer, Group Market and Enterprise Technology","Group Technology and Operations (GTO) provides software and system development, information technology support services and banking operations.
We ...",United Overseas Bank Limited (UOB),Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-22T10:23:00Z,4d ago
74610066,Machine Learning Engineer,"We are seeking a Data Analyst / Machine Learning Engineer to join our dynamic team. As a Data Analyst / Machine Learning Engineer, you will play a ...",ST Engineering Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-20T12:00:00Z,6d ago
74434910,Assistant Manager – Data Science Product Owner,"We are looking for intellectually curious, highly motivated and customer-focused individuals to build Advanced Analytics and Data Science capabilit...",Daimler South East Asia Pte Ltd,West Region,Information & Communication Technology,Management,Full time,,2024-03-13T11:22:00Z,13d ago
74365226,Internship: Data Science (May - Dec 2024),"To be successful in this role, you will need…
The following technical skills and experience :
• Currently pursuing a Bachelor's Degree in Data Scie...",Danone Specialized Nutrition (Singapore) Private Limited,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-11T07:25:00Z,15d ago
74726027,Research Fellow (IDS-Cisco),Research Fellow (IDS-Cisco),National University of Singapore,Central Region,Education & Training,Other,Full time,,2024-03-26T02:55:31Z,10h ago
74681721,AI Engineer (Natural Language Processing)-AI Singapore,AI Engineer (Natural Language Processing)-AI Singapore,National University of Singapore,Central Region,Education & Training,Other,Full time,,2024-03-23T10:15:20Z,3d ago
74731565,Research Fellow/Associate (Brain Computer Interface) - VAP,-,Singapore Institute of Technology,Central Region,Healthcare & Medical,Clinical/Medical Research,Contract/Temp,,2024-03-26T05:54:14Z,7h ago
74674164,Data Engineer (Oracle) - J44085,We are looking for Data Engineer with experience in Oracle database to join a fast growing IT software company in Singapore!,ScienTec Consulting Pte Ltd,Central Region,Information & Communication Technology,Networks & Systems Administration,Full time,"$5,500 – $7,000 per month",2024-03-22T15:27:48Z,3d ago
74686191,ENGINEER - PLN Operation Intelligence,"Knowledge and experience in data analytics, business intelligence and machine learning is a plus.",MICRON SEMICONDUCTOR ASIA OPERATIONS PTE LTD,Central Region,Engineering,Electrical/Electronic Engineering,Full time,,2024-03-24T01:49:00Z,2d ago
74611775,Machine Learning Engineer,"Leader is a high-tech environmental technology provider listed on SGX. As a Machine Learning Engineer, you will play a crucial role in designing, b...",LEADER ENVIRONMENTAL TECHNOLOGIES LIMITED,Central Region,Education & Training,Workplace Training & Assessment,Full time,,2024-03-20T18:52:00Z,5d ago
74581312,Algorithm Research Intern 900015,"Develop machine learning models for user churn prediction and LTV forecasting, employing advanced statistical techniques and algorithms. - Perform ...",Tencent International Service Pte. Ltd.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-19T21:09:00Z,6d ago
74612436,DATA ENGINEER,"We are looking for Data Engineer with 4+ Years experince
Looking someone with Banking Domain
Proficient in converting Business Objects reports to P...",Unison Consulting Pte. Ltd.,East Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-03-20T18:51:00Z,5d ago
74495535,Data Engineer,"As a Cloud Platform Engineer, you will be responsible for designing and implementing cloud platform architectures. You will work closely with the p...",Accenture Pte Ltd,Central Region,Engineering,Electrical/Electronic Engineering,Full time,,2024-03-15T10:26:00Z,11d ago
74672724,Data Engineer (Data Warehouse/SQL),"- Global Tech MNC
- CBD location",Manpower Staffing Services (S) Pte Ltd - Head Office,Central Region,Information & Communication Technology,Engineering - Software,Contract/Temp,"$4,500 – $6,500 per month",2024-03-22T13:05:23Z,4d ago
74343061,Data Scientist (Data and AI) Perm / East (ID: 595535) - PRIT,"Perm Role 
Strong programming experience using python or spark, with solid understanding of data science concepts.",PERSOLKELLY Singapore Pte Ltd (Formerly Kelly Services Singapore Pte Ltd),Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,"$4,000 – $5,600 per month",2024-03-09T09:49:24Z,17d ago
74612427,Data Engineer,"The Data Engineer will be part of the data engineering team. He/she will design and develop high quality data products - data warehouse, data marts...",OPUS IT Services Pte Ltd,East Region,Information & Communication Technology,Developers/Programmers,Full time,,2024-03-20T09:21:43Z,6d ago
74527262,AI Research Engineer,This position is responsible for the rapid development and deployment of high-performing AI and Data Science models.,Hyundai Motor Group Innovation Center In Singapore Pte. Ltd.,West Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,"$7,000 – $10,500 per month",2024-03-18T05:24:44Z,8d ago
74337896,DATA SCIENCE MANAGEMENT INTERN - P&G (6 months),Are you a data-savvy strategic player who yearns to make a lasting impact by solving critical business questions for a global industry leader using...,Procter & Gamble I'ntl Operations SA Singapore Branch,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-08T16:02:00Z,17d ago
74666907,AI Engineer / Senior AI Engineer (Innovation) for AI Singapore,"We are expanding our team to meet the growing demand for AI solutions and talent in the market. Since our inception in 2017, we have established a ...",Yale-NUS College,Central Region,Information & Communication Technology,Developers/Programmers,Full time,,2024-03-22T07:21:00Z,4d ago
74679953,"Customer Engineer, Applied AI and Generative AI","As a Customer Engineer, you will work directly with technical Sales teams as a machine learning subject matter expert to differentiate Google Cloud...",Google Inc.,Central Region,Information & Communication Technology,Programme & Project Management,Full time,,2024-03-22T02:15:00Z,4d ago
74548594,Data Engineer - SQL - Python,Attractive Remuneration Package,TRUST RECRUIT PTE. LTD.,East Region,Information & Communication Technology,Database Development & Administration,Full time,"$4,000 – $6,000 per month",2024-03-19T01:17:58Z,7d ago
74497386,Machine Learning Engineer,"We are seeking a self-motivated, solution-oriented and experienced Machine Learning Engineer to join our Product & Engineering Team.
In this role, ...",Minden International,Central Region,Information & Communication Technology,Developers/Programmers,Full time,,2024-03-15T10:27:00Z,11d ago
74599569,AI Roles - Paid Internships in Singapore,Check our list of projects (https://central.sginnovate.com/hub/programmes/summation/projects/30e15373-c4aa-4ed6-bae7-a9b9a7467d72?filter=ALL) to id...,SGInnovate,Central Region,Engineering,Mechanical Engineering,Full time,,2024-03-20T03:37:29Z,6d ago
74644054,Computer Vision Research Intern 900007,"Level Infinite is a global game publisher offering a comprehensive network of bespoke services for games, development teams and studios around the ...",Tencent International Service Pte. Ltd.,Central Region,Education & Training,Research & Fellowships,Full time,,2024-03-21T16:51:00Z,4d ago
74445181,Data & Artificial Intelligence Data Engineer,About the role: We are seeking a highly skilled and motivated Data Engineer to join our Global Transformation Company. As a Data & AI Data Engineer...,SERVITA PRIVATE LIMITED,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-13T22:04:00Z,12d ago
74535796,Research Analyst/ Associate/ Fellow in Machine Learning and AI (ML/AI),-,National University of Singapore,Central Region,Education & Training,Research & Fellowships,Full time,,2024-03-18T09:38:40Z,8d ago
74541060,Sr. Solutions Architect - AI/ML,We are looking for people who have a strong background in data science and cloud architecture to join our AI/ML Workload Services team to create ex...,Snowflake,Central Region,Information & Communication Technology,Architects,Full time,,2024-03-18T14:24:00Z,7d ago
74202574,Data Science Analyst,"Create value through developing data analytics solutions that supports PSA global objectives as well as local business requirements.
Proactively wo...",PSA Corporation Limited,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-04T15:43:00Z,21d ago
74433473,Machine Learning Engineer,"* Major Financial Institute in Singapore
 * Newly Created role
 * Key ML Engineering Role",Hudson Global Resources ( HQ ),Central Region,Information & Communication Technology,Engineering - Software,Full time,To be advised,2024-03-13T12:37:51Z,13d ago
74445001,AI/Machine Learning Engineer,About the role: We are seeking a highly skilled AI/Machine Learning Engineer to join our Global Transformation Company. As an AI/Machine Learning E...,SERVITA PRIVATE LIMITED,Central Region,Education & Training,Workplace Training & Assessment,Full time,,2024-03-13T22:04:00Z,12d ago
74540303,Machine Learning Engineer,"As a part of our Data Science team, you'll play a crucial role in building, deploying, and supporting our digital products. Your focus will be on c...",Dkatalis,Central Region,Banking & Financial Services,Analysis & Reporting,Full time,,2024-03-18T14:26:00Z,7d ago
74497411,Junior Data Engineer - SG,"Internet of Things (IoT) platform and solutions comprehensive use of IoT, artificial intelligence, big data, cloud computing and other technologies...",Hyperscal Solutions,West Region,Information & Communication Technology,Developers/Programmers,Full time,,2024-03-15T10:37:00Z,11d ago
74267325,Research Engineer I (Computer Science/ Programming/ Data Science) (R00016154),-,Nanyang Technological University,Central Region,Information & Communication Technology,Engineering - Software,Full time,,2024-03-07T05:37:36Z,19d ago
74560501,Research Assistant / Research Associate in AI and Machine Learning,-,National University of Singapore,Central Region,Education & Training,Research & Fellowships,Full time,,2024-03-19T06:46:40Z,7d ago
74536136,AI Engineer / Senior AI Engineer (Innovation) for AI Singapore,-,National University of Singapore,Central Region,Information & Communication Technology,Developers/Programmers,Full time,,2024-03-18T09:58:01Z,8d ago
74287799,Data Scientist / Data Analyst (Video Streaming),"Data Analysis & Modeling: Apply advanced statistical techniques and machine learning algorithms to analyze large datasets, identifying trends, anom...",DADACONSULTANTS PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-05T11:50:00Z,21d ago
74289006,Data Scientist,"In addition to applying advanced statistical and machine learning techniques, the Data Scientist takes on additional responsibilities related to te...",DHL Express (Singapore) Pte. Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-05T11:47:00Z,21d ago
74285898,Head of Data Science,"As the Head of Data Science, you will play a pivotal role in shaping and leading a professional team to harness the power of data analytics and sci...",MERQURI PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-05T11:47:00Z,21d ago
74483477,R&D Scientist (IoT),"* Major European-based Consumer Organisation in Singapore
 * Newly Created/In-house role
 * Key Innovation Role",Hudson Global Resources ( HQ ),Central Region,Information & Communication Technology,Engineering - Software,Full time,,2024-03-15T05:42:54Z,11d ago
74237110,Research Assistant (Computer Science and Data Science)./,-,Nanyang Technological University,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-06T01:38:44Z,20d ago
74601262,Application Developer (12 months),"Solid quantitative/statistical skills and proficiency in back-testing, simulation, and statistical techniques. Proficient in C++/Python preferred",PERSOLKELLY Singapore Pte Ltd (Formerly Kelly Services Singapore Pte Ltd),Central Region,Information & Communication Technology,Developers/Programmers,Contract/Temp,"$9,500 – $10,500 per month",2024-03-20T07:57:04Z,6d ago
74251402,"Data Scientist/1 year Contract/ up to $4,000","Data Analyst, data science",Forte Employment Services Pte Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,"$3,500 – $4,000 per month",2024-03-06T08:41:54Z,20d ago
74611661,"Machine Learning Engineer, Business Integrity",Our Business Integrity team has a strong user focus and a dedication to technical excellence. We aim to meet our users’ needs with reliable and hig...,TIKTOK PTE. LTD.,Central Region,Engineering,Electrical/Electronic Engineering,Full time,,2024-03-20T18:51:00Z,5d ago
74541625,Senior AI Researcher (DSC/CY/13857),"ST Engineering Geo-Insights Pte Ltd is a data analytics company focused on generating insights from geospatial data for maritime, agriculture and s...",ST Engineering Ltd,Central Region,Information & Communication Technology,Networks & Systems Administration,Full time,,2024-03-17T15:58:00Z,8d ago
74597298,Research Engineer (Algorithmic and Statistical Analysis in Machine Learning The,-,National University of Singapore,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-20T05:46:27Z,6d ago
74540631,AI Scientist,You will work with a team of Healthineers to develop AI based productivity tools and clinical decision support tools for customers from healthcare....,Siemens Industry Software Pte Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-18T16:35:00Z,7d ago
74236711,Research Associate (Ageing Studies/Data Science/Informatics/Psychology/Socio,-,Nanyang Technological University,Central Region,Education & Training,Research & Fellowships,Full time,,2024-03-06T01:26:52Z,20d ago
74434165,Data Engineer (Snowflake/Python),"Astek is proposing an opportunity for Data Engineer (Snowflake/Python) to support our project based in Singapore.
Responsibilities
Develop data set...",ASTEK Singapore Innovation Technology Pte. Ltd.,Central Region,Information & Communication Technology,Management,Full time,,2024-03-13T11:24:00Z,13d ago
74543258,"Technical Specialist, AI Infrastructure and Machine Learning Operations","In this role, you will guide customers with platform architecture, migration strategy and analyze cost/performance benchmarks to help them train an...",Google Inc.,Central Region,Information & Communication Technology,Developers/Programmers,Full time,,2024-03-18T19:38:00Z,7d ago
74597814,Research Assistant - Bioinformatician (Cancer Science Institute/Spatial Analytic,-,National University of Singapore,Central Region,Science & Technology,Biological & Biomedical Sciences,Full time,,2024-03-20T06:06:56Z,6d ago
74513837,Senior AI Researcher,"ST Engineering Geo-Insights Pte Ltd is a data analytics company focused on generating insights from geospatial data for maritime, agriculture and s...",ST Engineering Ltd,Central Region,Information & Communication Technology,Networks & Systems Administration,Full time,,2024-03-17T12:00:00Z,9d ago
74434601,Data Engineer,"· The candidate must exhibit a good understanding of model implementation, data structures,
data manipulation, distributed processing, application ...",LYNEER CORP (SINGAPORE) PTE. LTD.,Central Region,Information & Communication Technology,Business/Systems Analysts,Contract/Temp,,2024-03-13T11:22:00Z,13d ago
74496533,Big Data Engineer,"Hands-on Experience within the Hadoop Tool Sets Hive, Hue, Spark, Kafka, Kudu, Flink, Ozone, Kafka, and Streaming. -- Strong SQL, Python, Java, and...",Softenger (Singapore) Pte Ltd,Central Region,Information & Communication Technology,Networks & Systems Administration,Contract/Temp,,2024-03-15T10:26:00Z,11d ago
74433235,Data Engineer,"* Major Advanced Manufacturing Organisation in Singapore
 * Newly Created role
 * Key Strategic Data Engineering Role",Hudson Global Resources ( HQ ),Central Region,Information & Communication Technology,Engineering - Software,Full time,To be advised,2024-03-13T12:29:39Z,13d ago
74568573,AI Design Engineer,Using Machine Learning to predict and learn the future trends and prospects of marine alternative fuel supply system design.,C-Lng Solutions Pte. Ltd.,West Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-19T12:37:00Z,7d ago
74370142,Data Engineer,"We are seeking a problem-solving individual with a background in data/backend engineering to contribute to our advanced data platform.
Proficiency ...",MIGSOPCUBED,Central Region,Information & Communication Technology,Developers/Programmers,Full time,,2024-03-11T08:19:09Z,15d ago
74460587,Artificial Intelligence/Machine Learning Engineer,Embark on an exciting lifelong journey with us in making a positive difference in your career and serving our society.,Singapore University of Social Sciences,West Region,Information & Communication Technology,Other,Full time,,2024-03-14T09:17:32Z,12d ago
74494895,Data Engineer,"We are looking for a skilled Data Engineer to join our ESG service delivery team. As a member of this team, you would be keenly interested in using...",Turnkey Group (Pte.) Ltd.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-15T10:30:00Z,11d ago
74435303,Data Engineer,"• Bachelor’s or master’s degree in computer science, data engineering, or a related field.
• Minimum 5 years of experience in data engineering, wit...",JANUARY CONSULTANCY SERVICES PTE. LTD.,Central Region,Information & Communication Technology,Team Leaders,Full time,,2024-03-13T11:20:00Z,13d ago
74314697,Data Analyst (Senior Role) Up to $5200 | Healthcare,"You will be leading projects in the epidemiology department(determinants, occurrence, and distribution of health and disease in a defined population)",RecruitFirst Pte. Ltd,Central Region,Information & Communication Technology,Business/Systems Analysts,Full time,"$4,800 – $5,200 per month",2024-03-08T03:41:31Z,18d ago
74565634,Data Engineer (Banking/ Up to $8000),.,Adecco Personnel Pte Ltd.,Central Region,Information & Communication Technology,Database Development & Administration,Contract/Temp,$5k - $8k p.m.,2024-03-19T11:14:24Z,7d ago
74288232,Principal Data Scientist,"Enhance data collection procedures to include all relevant information for developing analytic systems.
Work with product owners and engineering te...",AZENDIAN SOLUTIONS PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-05T11:48:00Z,21d ago
74540940,Intern Porsche Lifestyle - Porsche Services Singapore Pte. Ltd.,"Proactive and creative mindset with a passion for lifestyle trends.
Strong PowerPoint and Excel skills with the ability to analyse data and provide...",Porsche Singapore Pte. Ltd.,Central Region,Marketing & Communications,Brand Management,Full time,,2024-03-18T16:20:00Z,7d ago
74188728,Data Scientist (Contract),You will be part of the analytics team providing accurate information and analysis results to management and clinical departments.,Ng Teng Fong General Hospital,West Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-03-04T05:59:31Z,22d ago
74562087,"Front-end design (RTL) Scientist for Heterogeneous Chiplet Systems, IME","Front-end design (RTL) Scientist for Heterogeneous Chiplet Systems, IME","Agency for Science, Technology and Research (A*STAR)",Central Region,Science & Technology,Other,Full time,,2024-03-19T07:51:35Z,7d ago
74496253,Senior Data Engineer,"As a Data engineer, you will be a part of a highly qualified team, leading the delivery of modern data platforms using Azure Services and Databrick...",ACHIEVE TECHNOLOGY ASIA PACIFIC PTE LTD,Central Region,Information & Communication Technology,Database Development & Administration,Contract/Temp,,2024-03-15T10:36:00Z,11d ago
74370911,Data Engineer,"The candidate must have 5+ years of experience in a Data Engineer role with a degree in Computer Science, Informatics, Information systems or simil...",FINERGIC SOLUTIONS PTE. LTD.,East Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-11T14:18:00Z,14d ago
74490048,Senior Data Engineer,We are currently seeking a Senior Data Engineer to join JLL Technologies,Jones Lang LaSalle Property Consultants Pte Ltd,Central Region,Information & Communication Technology,Architects,Full time,"$9,000 – $12,000 per month",2024-03-15T08:39:22Z,11d ago
74400411,"Intern, Data Engineer [PSET-CPD-Delivery]","As a data engineer intern you will join Autodesk Connected Delivery team responsible for building, maintaining, and extending the end-to-end platfo...",Autodesk Asia Pte Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-12T13:40:00Z,14d ago
74494806,"AVP, Big Data Engineer, Data Technology, Technology and Operations (ID: WD62743)",We are looking for a Big Data Engineer that will work on developing frameworks using Spark and Spring Boot microservices to create jobs for collect...,DBS Bank Limited,Central Region,Information & Communication Technology,Engineering - Software,Full time,,2024-03-15T10:26:00Z,11d ago
74327946,Data Scientist (Clinical),"The Data Scientist role is to help the team in driving and maintaining a shared platform for clinical and genomic data recording and analysis, as w...",National Cancer Centre Singapore Pte Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-03-08T05:11:00Z,18d ago
74348076,Artificial Intelligence/Machine Learning Engineer (AI/ML) (109),"Skills on Artificial Intelligence and Machine Learning
Strong knowledge of Datawarehouse / database / Cloud systems and data mining would be prefer...",Success IT Consultancy & Services Pte Ltd,Central Region,Information & Communication Technology,Security,Contract/Temp,,2024-03-10T09:28:00Z,16d ago
74394921,Senior Data Platform Engineer - (Contract),"Massive data: You will source / examine, analyze, engineer data pipelines for gigabytes/terabytes of structured and unstructured data with our plat...",NTT Singapore Pte. Ltd.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-03-12T06:31:00Z,14d ago
74495459,Data Engineer,"We look for people who value agility, passion and teamwork; those who can bring fresh ideas to the table and want the opportunity to learn, grow, a...",AvePoint,Central Region,Information & Communication Technology,Engineering - Software,Full time,,2024-03-15T10:28:00Z,11d ago
74288308,Data Scientist,"● At least 2 years of experience working as a Data Scientist or an advanced (Masters, PhD) degree in a related field (computer science, statistics ...",BlueSG Pte Ltd,East Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-05T11:48:00Z,21d ago
74434609,Data Engineer,"Responsible for data analysis and generate reports for estate sub-system performance.
Develop data set processes.
Develop analytics programs, machi...",AZENDIAN SOLUTIONS PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-13T11:21:00Z,13d ago
74582357,Contractor - biology,We are seeking a short-term (6-12 months) contractor to work on understanding novel variants related to rare inherited diseases and cancer. Within ...,PacBio,Central Region,Science & Technology,Biotechnology & Genetics,Full time,,2024-03-19T08:19:21Z,7d ago
74553417,Event Crew (Up to 3K+) No Experience Needed!,"🌟Sales Campaign Leader (Up to 4K+) No Experience Needed!🌟
📍 Location: Boat Quay
💰 UP TO $4k++
🫵 Good Career Opportunity + Overseas Opportunity...",ROYAL ORGANISATION PTE LTD,Central Region,Sales,Sales Representatives/Consultants,Full time,,2024-03-19T00:15:11Z,7d ago
74146413,[Tech Cooperative Internship] Data Science Intern (6 months),The Data department oversees all of Agoda’s data-related requirements. Our ultimate goal is to enable and increase the use of data in the company t...,Agoda Company Pte. Ltd,Central Region,Information & Communication Technology,Team Leaders,Full time,,2024-03-01T03:23:00Z,25d ago
74380086,Software Engineer (AI),"If you're experienced in Machine Learning frameworks e.g. TensorFlow and PyTorch and familiar with AI model, APIs and SDK. This role is for you!",AZTECH TECHNOLOGIES PTE LTD,East Region,Information & Communication Technology,Engineering - Software,Full time,"$4,000 – $6,000 per month",2024-03-12T01:54:52Z,14d ago
74495056,Product Developer (Full-Stack & Tableau),"As a Product Full-stack developer with Tableau expertise, you will join our team in Singapore. This is an exciting role for you as you will experie...",Durapower Technology (Singapore) Pte Ltd,Central Region,Education & Training,Research & Fellowships,Full time,,2024-03-15T10:36:00Z,11d ago
74293295,"Senior Data Analyst (Healthcare, Office hours)","Hospital looking for Data Analyst role for office hours, office hours",RecruitFirst Pte. Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,"$4,800 – $5,200 per month",2024-03-07T10:10:38Z,19d ago
74507985,Data Engineer,"Do you have software developer experience, and are you seeking a new job in Singapore? Cognizant is looking for a Data Engineer, and the full-time ...",Cognizant Technology Solutions Asia Pacific Pte Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-15T10:00:00Z,11d ago
74435278,MULTIMEDIA DATA ANALYST,"As a Multimedia Data Analyst, you will play a crucial role in analyzing and interpreting visual data from various sources, including live streaming...",Simulation Software & Technology (S2T) Pte Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-13T11:22:00Z,13d ago
74499455,Data Engineer,"Luxoft, a DXC Technology Company has embarked upon an extensive multi-year program to hire and upskill professionals and engage them in projects in...",LUXOFT INFORMATION TECHNOLOGY (SINGAPORE) PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-15T08:19:22Z,11d ago
