title,company,location,link,description
"Machine Learning Engineer, e-Commerce - Singapore",TikTok,Singapore,https://sg.linkedin.com/jobs/view/machine-learning-engineer-e-commerce-singapore-at-tiktok-3592063158?refId=EHHPSmxfbJ7gDAmI0zSslw%3D%3D&trackingId=Yx43jtQzFLB6MOfNZ4c0SQ%3D%3D&position=1&pageNum=10&trk=public_jobs_jserp-result_search-card,
Computer Vision Engineer (Guided Systems),DSO National Laboratories,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/computer-vision-engineer-guided-systems-at-dso-national-laboratories-3764126338?refId=EHHPSmxfbJ7gDAmI0zSslw%3D%3D&trackingId=5zv2XzAdSPZ5GpeWWlkSCA%3D%3D&position=2&pageNum=10&trk=public_jobs_jserp-result_search-card,"DSO National Laboratories (DSO) is Singapore’s largest defence research and development (R&D) organisation, with the critical mission to develop technological solutions to sharpen the cutting edge of Singapore's national security. At DSO, you will develop more than just a career. This is where you will make a real impact and shape the future of defence across the spectrum of air, land, sea, space and cyberspace.The Guided Systems Division focuses on the development of complex guided systems that require multi-disciplinary knowledge in navigation and control, guidance, aerodynamics, electrical, software and mechanical engineering.People are DSO’s greatest asset. You will get to realise your career aspirations and develop your own niche either as a deep technical expert or a leader in the team. With frequent career dialogues and a robust training and development framework, we will provide you with the necessary development tools for you to reach your potential l. You will also be recognised and rewarded through competitive remuneration packages and scholarship opportunities.Computer Vision Engineer (Guided Systems)In this role, you will:Be part of the team to design and implement real-time object tracking, detection and classification algorithms for autonomous platformsOptimize algorithms and codes for deployment on mobile/embedded devicesCollaborate with the team to carry out integration testing with hardware platform initially in the lab and eventually in- flight tests which will be conducted locally or overseasRequirementsPhD / Masters / Bachelor’s Degree in Computer Science / Computer Engineering / Data Science and Machine LearningExperience in C/C++, OpenCV, Cuda, TensorRT, Python and PytorchPassion to write code and participate in field trials to see the code in actionAn open-minded and collaborative nature that thrives on interaction with engineers from diverse disciplinesShort term travel overseas for trials may be required



        
            Show more
          

          



        
            Show less"
Data Scientist - Operational Risk & AML,GXS Bank,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/data-scientist-operational-risk-aml-at-gxs-bank-3775316230?refId=EHHPSmxfbJ7gDAmI0zSslw%3D%3D&trackingId=XDx6Iwg3kPBCoKcN6P9%2Blw%3D%3D&position=3&pageNum=10&trk=public_jobs_jserp-result_search-card,"Roles & ResponsibilitiesJob Description:We are seeking a highly skilled, motivated and experienced data scientist to join our DSA (Data Science & Analytics) team at GXS Bank. As a data scientist, you will be responsible for developing and implementing advanced machine learning solutions to detect and prevent financial crimes (e.g. fraud, money laundering), and manage operational risks.Responsibilities:Develop and deploy analytical and machine learning solutions across a variety of risk-related problems including, but not limited to: identity & payment fraud, money laundering, name screening, operation risks, transaction monitoring, and many other business needs within Digibank for both retail and wholesale banking customersManage and own the entire end-to-end lifecycle of building, deploying and validating machine learning models along with their deployment and maintenance.Interface with business, risk & operation teams across the bank to formulate solutions & product changes informed by your findings and business inputs/reality.Work independently or in a team to solve complex problem statements.The day-to-day activities: Build models using a mix of machine learning, NLP and traditional analytics methods.Validate models on new datasets, based on in-market performance.Engineer predictive features from internal data assets to build refined customer profiles. Identify external data assets to bring into the model mix.Track model performance KPIs and improve performance of analytic models developedStay current on cutting edge GenAI, machine learning tools and approaches.Must Haves:Significant relevant experience (At least 7 years of experience) in building and deploying machine learning model solutions on large amounts of data.Advanced degree preferred: Master’s or PhD’s degree in Computer Science, Applied Mathematics, Statistics, Machine Learning, or a related quantitative field.Extensive hands-on experience in coding and modelling skills in Spark, Python, SQL, dbt proficiency, and data visualization tools like Tableau.Deep technical and data science expertise, including experience in the following: statistical modeling (e.g., logistic regression, time series, CHAID, PCA), supervised machine learning (e.g., random forests, neural networks), design of experiments, unsupervised learning (e.g. segmentation/clustering), NLP, network analysis, GenAI (e.g. using LLM)Experience deploying models into production, including writing production quality codes, error handling and proper documentation.Understanding of trade-offs between model performance and business needs.Strong record of professional accomplishmentHighly self-driven, demonstrate critical thinking, team player & fast learnerExperience working with domains related to financial crimes and operational risk, such as operational risk, AML, fraud analytics, and others.



        
            Show more
          

          



        
            Show less"
"Machine Learning Engineer (Global Recommendation), TikTok AML",TikTok,Singapore,https://sg.linkedin.com/jobs/view/machine-learning-engineer-global-recommendation-tiktok-aml-at-tiktok-3760418097?refId=EHHPSmxfbJ7gDAmI0zSslw%3D%3D&trackingId=xY0v52NEMOFZ1uedhYDo%2BQ%3D%3D&position=5&pageNum=10&trk=public_jobs_jserp-result_search-card,"Responsibilities TikTok will be prioritizing applicants who have a current right to work in Singapore, and do not require TikTok's sponsorship of a visa.TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. Why Join UsCreation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible. Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day. To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always. At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve. Join us.About the TeamThe mission of our AML team is to push next-generation machine learning algorithms and platform for the recommendation system, ads ranking and search ranking in our company. We also drive substantial impact for core businesses of the company. Currently we are looking for Software Engineer - Machine Learning Infrastructure to join our team to support and advance that mission.Responsibilities- Responsible for the design and implementation of a global-scale machine learning system for feeds, ads and search ranking models.- Responsible for improving use-ability and flexibility of the machine learning infrastructure.- Responsible for improving the workflow of model training and serving, data pipelines and resource management for the multi-tenancy machine learning systems- Responsible for designing and developing key components of ML infrastructure and mentoring interns- Support the production of scalable and optimised AI/machine learning (ML) models - Focus on building algorithms for the extraction, transformation and loading of large volumes of realtime, unstructured data to deploy AI/ML solutions from theoretical data science models- Run experiments to test the performance of deployed models, and identifies and resolves bugs that arise in the process- Work in a team setting and apply knowledge in statistics, scripting and programming languages required by the firm- Work with the relevant software platforms in which the models are deployed Qualifications - B. Sc or higher degree in Computer Science or related fields from accredited and reputable institutions.- Proficient in C/C++/Python, and have solid programming skills.- Familiar with deep learning frameworks (TensorFlow/Pytorch).- Experience in developing and deploying large-scale systems.- Ability to work independently and complete projects from beginning to end and in a timely manner.- Good communication and teamwork skills to clearly communicate technical concepts with other teammates.- Experience on improving core machine learning infrastructure(TensorFlow, Pytorch, and Jax).Preferred Qualifications:- Experience contributing to an open sourced machine learning framework (TensorFlow/PyTorch).- Experience in big data frameworks (e.g., Spark/Hadoop/Flink), experience in resource management and task scheduling for large scale distributed systems.- Strong background in one of the following fields: Hardware-Software Co-Design, High Performance Computing, ML Hardware Acceleration (e.g., GPU/TPU/RDMA) or ML for Systems.TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.
        


        
            Show more
          

          



        
            Show less"
"User Research Data Scientist, Monetization",ByteDance,Singapore,https://sg.linkedin.com/jobs/view/user-research-data-scientist-monetization-at-bytedance-3716074825?refId=EHHPSmxfbJ7gDAmI0zSslw%3D%3D&trackingId=sEkc1y7BsZF185mb3335PQ%3D%3D&position=6&pageNum=10&trk=public_jobs_jserp-result_search-card,"ResponsibilitiesFounded in 2012, ByteDance's mission is to inspire creativity and enrich life. With a suite of more than a dozen products, including TikTok, Helo, and Resso, as well as platforms specific to the China market, including Toutiao, Douyin, and Xigua, ByteDance has made it easier and more fun for people to connect with, consume, and create content.Why Join UsCreation is the core of ByteDance's purpose. Our products are built to help imaginations thrive. This is doubly true of the teams that make our innovations possible.Together, we inspire creativity and enrich life - a mission we aim towards achieving every day.To us, every challenge, no matter how ambiguous, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always.At ByteDance, we create together and grow together. That's how we drive impact - for ourselves, our company, and the users we serve.Join us.About The TeamThe Monetization Office supports the strategies and operations of multiple aspects of the business such as advertisement, e-commerce, live streaming, etc. Covering both domestic and global business, we make sure of a sustained and steady growth of revenue, improve the operating workforce and financial capital efficiency, and ensure the safety and compliance of the business.The Data Science team, within the Monetization Office, are involved in all phases of analytics projects to support and optimize Bytedance's monetization business. Coming from diverse disciplines that include business, engineering, mathematics, operations research and statistics, we build data-driven technologies that help align the highest-level corporate strategies with effective day-to-day operations, and unlock business growth potential. As part of the team, you will partner closely with strategy and product teams in a high-impact and fast-paced environment, exploring data and building advanced analytical models to find insights, diagnose problems and tell compelling stories.Responsibilities:What You'll Do Work closely with the User Research team to facilitate studies on how different types of users (such as influencers, streamers, merchants) use our platform. You will lead data-driven projects, from survey data collection to statistical analysis, and share insights that help make decisions; Conduct exploratory data analysis on various datasets to propose innovative solutions. You will utilize statistical and modeling techniques to assess performance, make discoveries, and tackle non-routine analysis problems; Leverage machine learning models to maximize value extraction from high-dimensional and/or text data; Translate analytics and statistical approaches into easily digestible storylines, providing actionable recommendations for executive audiences.Qualifications A Bachelor's degree or higher in technical fields such as Computer Science, Statistics, Data Analytics. We prefer candidates with experience in data analytics and/or UX research in the social media, video, or livestreaming industry. Proficiency in data analysis and statistical analysis tools, including SQL, R, and Python. Familiarity with big data platforms and Machine Learning applications are strong advantages. Strong analytical and reporting skills, coupled with experience in data visualization tools like Tableau or PowerBI. Experience in managing cross-functional execution and delivering impactful results of high quality. You should possess strong communication skills and demonstrate consistent follow-through.ByteDance is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At ByteDance, our mission is to inspire creativity and enrich life. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.
        


        
            Show more
          

          



        
            Show less"
AI Engineer,Ahrefs,Singapore,https://sg.linkedin.com/jobs/view/ai-engineer-at-ahrefs-3811490915?refId=EHHPSmxfbJ7gDAmI0zSslw%3D%3D&trackingId=BijS6fCpwveXa5s8qJM1Eg%3D%3D&position=7&pageNum=10&trk=public_jobs_jserp-result_search-card,"What We’re Looking ForAhrefs is looking for an experienced AI Engineer to join our team, to be based in our Singapore office. In this role, you will research, prototype, deploy to production and maintain various systems for information retrieval and search systems.What You’ll DoResearch, prototype, build, evaluate and maintain systems for information retrieval, search Create comprehensive product requirements together with Product Development, Design and Marketing teamsWork closely with the Engineering teams (frontend and backend) to implement, deploy, and maintain production systemsWrite thorough documentationEffectively communicate highly technical results to various teamsBasic RequirementsPreferably at least a Master’s degree in any quantitative discipline: Applied Mathematics, Computer Science, Statistics, etc.Preferably at least three (3) years of hands-on experience in search, information retrieval, NLP/CV Experience in C/C++, Python, SQL (clickhouse dialect is a plus), Git, CI/CDKnowledge of fundamentals in statistics (linear algebra), machine learning algorithms (supervised classification / regression / LTR, unsupervised KNN / clustering) and DL models (LLM family, multimodal transformers etc). Experience with ML model building, evaluation and inference with libraries such as TensorFlow, Caffe, Pytorch, or Theano. Experience in solving CV/NLP (or multimodal), LTR, IR (e.g. candidate generation) or recommender tasks is a plus.Strong interpersonal and communication skillsWho We AreAhrefs builds online SEO tools and creates free educational materials that help millions of website owners around the globe to get more traffic from search engines.For over 10 years, Ahrefs has been crawling the web, storing and processing petabytes of data and fine-tuning a simple, intuitive user interface. It's now widely regarded as both a must-have tool for marketing professionals and a trusted friend to small business owners.Ahrefs’ tools and features cover most essential SEO needs like competitor research, keyword research, website audits, rank tracking and much more.The company was founded in 2010 by Dmytro Gerasimenko and is headquartered in Singapore.What You'll GetCompetitive compensation packageInformal and thriving work atmosphereFirst-class workplace equipment (hardware & tools)Perks and fringe benefitsAhrefs does not engage with agencies or third party recruitment solutions for the roles we hire for. If at any point we need help, we'll let you know!
        


        
            Show more
          

          



        
            Show less"
Python Software Developer,Standard Chartered,Singapore,https://sg.linkedin.com/jobs/view/python-software-developer-at-standard-chartered-3811277151?refId=EHHPSmxfbJ7gDAmI0zSslw%3D%3D&trackingId=iCmYbiT8%2FoH7VBEmyNjwrQ%3D%3D&position=8&pageNum=10&trk=public_jobs_jserp-result_search-card,"The Role ResponsibilitiesWe are seeking a talented and experienced Python Developer. The ideal candidate should have a strong background in Python development, with expertise in building data-intensive applications, working with various database backends, and integrating with the front-end UI. In addition, the candidate should have a solid understanding of data science, machine learning and AI concepts, enabling them to contribute to data-driven projects.BusinessDesign, develop, and maintain Python-based applications, ensuring high performance, scalability, concurrency, and maintainability.Develop large-scale data analytics by using the modern parallel and distributed computing framework like Spark, Ray, etc.Develop and maintain the enterprise-grade CI/CD and DevOps practices for smooth productionisation of software features.Collaborate with cross-functional teams to integrate back-end database, front-end UI and third-party services into the applications.Work on data science and machine learning projects, including data analysis, modelling, and visualization, to extract meaningful insights from structured and unstructured data.Conduct technical discussions, code reviews, and collaborative development on Git environment, to ensure code quality and best practices.Identify and resolve performance bottlenecks, security vulnerabilities, and other technical challenges.People & TalentDevelop and maintain the key software application that is used for ESG applications.Collaborate and partner with the data scientists and data engineers for productionizing software features and innovations into the bank’s production environment.Regulatory & Business ConductDisplay exemplary conduct and live by the Group’s Values and Code of Conduct. Take personal responsibility for embedding the highest standards of ethics, including regulatory and business conduct, across Standard Chartered Bank. This includes understanding and ensuring compliance with, in letter and spirit, all applicable laws, regulations, guidelines and the Group Code of Conduct.Effectively and collaboratively identify, escalate, mitigate and resolve risk, conduct and compliance matters.Key stakeholdersChief sustainability office / Sustainable finance teamGroup Architect & ESG domain architect Product and Functional Partners Our Ideal CandidateGraduate or Post-graduate degree in Computer Science, Engineering, or a related field (or equivalent work experience).Fundamental and advanced knowledge about Python, object-oriented programming, and Python-based data analytics. 3+ years of experience as a Python Developer with a focus on building data-intensive applications.Should have expertise/experience in production development of PythonFamiliarity with OpenAPI/Swagger integration and RESTful API design principles.Strong knowledge of database systems, both SQL and NoSQL.Good to have knowledge in data science concepts, data science and/or libraries, and data visualization tools.Ideally ESG domain knowledge would be advantageousExcellent problem-solving skills and the ability to tackle complex technical challenges.Effective communication and collaboration skills, with the ability to work well in a team environment.Role Specific Technical CompetenciesSoftware DevelopmentBig Data ComputingDatabase StructuresModelling: Data, Process, Events, ObjectsAbout Standard CharteredWe're an international bank, nimble enough to act, big enough for impact. For more than 160 years, we've worked to make a positive difference for our clients, communities, and each other. We question the status quo, love a challenge and enjoy finding new opportunities to grow and do better than before. If you're looking for a career with purpose and you want to work for a bank making a difference, we want to hear from you. You can count on us to celebrate your unique talents. And we can't wait to see the talents you can bring us.Our purpose, to drive commerce and prosperity through our unique diversity, together with our brand promise, to be here for good are achieved by how we each live our valued behaviours. When you work with us, you'll see how we value difference and advocate inclusion. Together we:Do the right thing and are assertive, challenge one another, and live with integrity, while putting the client at the heart of what we doNever settle, continuously striving to improve and innovate, keeping things simple and learning from doing well, and not so wellBe better together, we can be ourselves, be inclusive, see more good in others, and work collectively to build for the long termIn line with our Fair Pay Charter, we offer a competitive salary and benefits to support your mental, physical, financial and social wellbeing.Core bank funding for retirement savings, medical and life insurance, with flexible and voluntary benefits available in some locationsTime-off including annual, parental/maternity (20 weeks), sabbatical (12 weeks maximum) and volunteering leave (3 days), along with minimum global standards for annual and public holiday, which is combined to 30 days minimumFlexible working options based around home and office locations, with flexible working patternsProactive wellbeing support through Unmind, a market-leading digital wellbeing platform, development courses for resilience and other human skills, global Employee Assistance Programme, sick leave, mental health first-aiders and all sorts of self-help toolkitsA continuous learning culture to support your growth, with opportunities to reskill and upskill and access to physical, virtual and digital learningBeing part of an inclusive and values driven organisation, one that embraces and celebrates our unique diversity, across our teams, business functions and geographies - everyone feels respected and can realise their full potential.Recruitment assessments - some of our roles use assessments to help us understand how suitable you are for the role you've applied to. If you are invited to take an assessment, this is great news. It means your application has progressed to an important stage of our recruitment process.Visit our careers website www.sc.com/careersJob: Institutional BankingPrimary Location: Asia-Singapore-SingaporeSchedule: Full-timeEmployee Status: PermanentPosting Date: 23/Jan/2024, 11:18:50 PMUnposting Date: Ongoing
        


        
            Show more
          

          



        
            Show less"
Machine Learning Engineer - Applied AI,TikTok,Singapore,https://sg.linkedin.com/jobs/view/machine-learning-engineer-applied-ai-at-tiktok-3568727354?refId=EHHPSmxfbJ7gDAmI0zSslw%3D%3D&trackingId=vBcS7xrtAGsbNH%2Fg5wfL3A%3D%3D&position=9&pageNum=10&trk=public_jobs_jserp-result_search-card,
Machine Learning Engineer/Lead,minden.ai,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/machine-learning-engineer-lead-at-minden-ai-3825481354?refId=EHHPSmxfbJ7gDAmI0zSslw%3D%3D&trackingId=puNXDB4%2FXzvI%2FyUux%2Fmqbw%3D%3D&position=10&pageNum=10&trk=public_jobs_jserp-result_search-card,"Who we are:minden.ai is a technology venture founded by Temasek in strategic partnership with DFI Retail Group and coalition partners BreadTalk Group, DBS Bank, PAssion Card, Mandai Wildlife Group, Singtel, GoJek, FoodPanda and Great Eastern. We are on a mission to redefine the engagement between brands and consumers in Southeast Asia. The way we work:At minden.ai, our culture is the foundation of everything we do. We believe in the power of teamwork and collaboration. We are continuous learners and commit to stay ahead of the curve to drive positive change in our industry. We are hiring multiple roles for the Machine Learning Engineering team. We are seeking individuals with grit and passion, an insatiable intellectual curiosity with a sense of urgency and a heart for people, to amplify our effectiveness as a team.Responsibilities as a Machine Learning - Engineer/ Lead Level Lead, coach and mentor a high-performing Machine Learning team.Guide our ML architecture to ensure performance, security, and extensibility.Collaborate with the leadership team to develop the company's roadmap for AI/ML.Work closely with the product team to design and deliver a ML-based pricing system that delights our customers with a hyper-personalised experience.Work cross functionally to operationalise machine learning models and serve inferences efficiently, which include automating data pipelines, machine learning pipelines, performance monitoring and testing.Be the evangelist for AI/ML through mentoring and technical/knowledge sharing.What you should have:A bachelor’s degree in Computer Science, Data Science, IT or a related discipline.Possess at least 5-8 years of experience in software engineering, data engineering and ML engineering.Minimal 3 years experience in leading a ML team (For Lead role)Experience in creating, managing and coaching high performing engineering teams and being technically hands-on as a leader.Programming experience in Python, Java, Pyspark and Scala.Possess knowledge of Big Data frameworks like Hadoop, Spark, Impala, Hive, etcExperience in building and optimizing Machine Learning models, ML pipelines, data pipelines and architectures.Experience with ML frameworks such as TensorFlow, Keras, PyTorch.Experience working in an agile startup environmentTo apply:Please login to our Career Page @ https://minden.applytojob.com/apply/ to submit your resume.



        
            Show more
          

          



        
            Show less"
Machine Learning Engineer - TikTok BRIC (Singapore),TikTok,Singapore,https://sg.linkedin.com/jobs/view/machine-learning-engineer-tiktok-bric-singapore-at-tiktok-3756789389?refId=EHHPSmxfbJ7gDAmI0zSslw%3D%3D&trackingId=pU%2FIwOoqjO6lYFBPkT7uwA%3D%3D&position=11&pageNum=10&trk=public_jobs_jserp-result_search-card,"Responsibilities TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. Why Join UsCreation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible. Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day. To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always. At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve. Join us.The Business Risk Integrated Control (BRIC) team is missioned to: - Protect ByteDance users, including and beyond content consumers, creators, advertisers;- Secure platform health and community experience authenticity;- Build infrastructures, platforms and technologies, as well as to collaborate with many cross-functional teams and stakeholders.The BRIC team works to minimize the damage of inauthentic behaviors on ByteDance platforms (e.g. TikTok, CapCut, Resso, Lark), covering multiple classical and novel community and business risk areas such as account integrity, engagement authenticity, anti spam, API abuse, growth fraud, live streaming security and financial safety (ads or e-commerce), etc.In this team you'll have a unique opportunity to have first-hand exposure to the strategy of the company in key security initiatives, especially in building scalable and robust, intelligent and privacy-safe, secure and product-friendly systems and solutions. Our challenges are not some regular day-to-day technical puzzles -- You'll be part of a team that's developing novel solutions to first-seen challenges of a non-stop evolvement of a phenomenal product eco-system. The work needs to be fast, transferrable, while still down to the ground to making quick and solid differences.Responsibilities- Build machine learning solutions to respond to and mitigate business risks in ByteDance products/platforms. Such risks include and are not limited to abusive accounts, fake engagements, spammy redirection, scraping, fraud, etc.- Improve modeling infrastructures, labels, features and algorithms towards robustness, automation and generalization, reduce modeling and operational load on risk adversaries and new product/risk ramping-ups.- Uplevel risk machine learning excellence on privacy/compliance, interpretability, risk perception and analysis. Qualifications - Bachelor or above degree in computer science, statistics, or other relevant, machine-learning-heavy majors.- Solid engineering skills. Proficiency in at least two of: Linux, Hadoop, Hive, Spark, Storm.- Strong machine learning background. Proficiency or publications in modern machine learning theories and applications such as deep neural nets, transfer/multi-task learning, reinforcement learning, time series or graph unsupervised learning.- Ability to think critically, objectively, rationally. Reason and communicate in result-oriented, data-driven manner. High autonomy.- Minimum 3 - 5 years relevant work experience from a large-scale internet businessTikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.
        


        
            Show more
          

          



        
            Show less"
Machine Learning Engineer (Recommendation) - TikTok e-Commerce,TikTok,Singapore,https://sg.linkedin.com/jobs/view/machine-learning-engineer-recommendation-tiktok-e-commerce-at-tiktok-3289350945?refId=EHHPSmxfbJ7gDAmI0zSslw%3D%3D&trackingId=YSzNJ%2BKIX1RM0rWc9nMubA%3D%3D&position=12&pageNum=10&trk=public_jobs_jserp-result_search-card,"Responsibilities TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. Why Join UsCreation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible. Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day. To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always. At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve. Join us.About the teamOur team works on large-scale recommendation systems for various offerings under TikTok and its affiliates, focusing on developing recommendation algorithms/models/strategies. We are committed to developing cutting-edge solutions for e-commerce recommendation systems.Responsibilities- Work on recommendation systems, involving contents of various forms ranging from products, short videos to live streams, with each unified recommendation model fulfilling heterogeneous E-commerce scenarios/goals across multiple countries. - Optimize e-commerce recommendation models at massive scales, using deep learning/transfer learning/multi-task learning techniques.- Data mining and analysis to improve the quality of recommended contents.- Conduct research on various topics, which aim to optimize content recommendation circulation, ranging from ensuring diversity and new discovery in recommendation contents, to cold-start problem for new users/items and discovery of high-quality products/live streamers. - Develop innovative and state-of-the-art  e-commerce models and algorithms - Support the production of scalable and optimised AI/machine learning (ML) models - Focus on building algorithms for the extraction, transformation and loading of large volumes of realtime, unstructured data to deploy AI/ML solutions from theoretical data science models- Run experiments to test the performance of deployed models, and identifies and resolves bugs that arise in the process- Work in a team setting and apply knowledge in statistics, scripting and programming languages required by the firm.- Work with the relevant software platforms in which the models are deployed Qualifications - At least 3 years of work experience in related field- Strong in data structures and algorithms, with excellent problem-solving ability and programming skills- Experience in applied machine learning, familiar with one or more of the algorithms such as Collaborative Filtering, Matrix Factorization, Factorization Machines, Word2vec, Logistic Regression, Gradient Boosting Trees, Deep Neural Networks etc. - Experience in working with main components of recommendation systems(recall, sort, reranking, cold-start problem), with good understanding of mainstream recommendation models used in the industry- Experience in C++ and Python; at least one of the Big Data tools (For eg. Hive sql/Spark/Mapreduce; at least one of the  Deep Learning tools(For eg. Tensorflow/Pytorch)- Possess strong communication skills, positive mindset, good teamwork skills, and eagerness to learn/implement new technology and experimentPreferred Qualifications- Experience in personalized recommendation, online advertising, information retrieval  or related fields.- Publications at KDD、NeurIPS、WWW、SIGIR、WSDM、CIKM、ICLR、ICML、IJCAI、AAAI、RecSys and related conferences- Excellent performance in data mining, machine learning, or ACM-ICPC/NOI/IOI competitions- Developed widely-recognized machine learning project(s) on github or personal webpageTikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.
        


        
            Show more
          

          



        
            Show less"
