title,company,location,link,description
Data Analyst (Business & Financial Performance),TRITON AI PTE LTD,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/data-analyst-business-financial-performance-at-triton-ai-pte-ltd-3830232067?position=7&pageNum=7&refId=WzWUxk6Ega0NzFp1Eppzug%3D%3D&trackingId=89OZHcmxLH%2BD1YTSjATLbQ%3D%3D&trk=public_jobs_jserp-result_search-card,"Permanent role with variable bonusHybridExperience in financial analysis/ data analyst who analyze business or finance performanceRole and Responsibilities:Collect, analyze, and interpret data to identify trends, patterns, and potential areas for enhancing vessel financial performanceDevelop insightful analysis and assist internal stakeholders to provide recommendations with the objective of financial improvementTrack and submit monthly KPI Report to managementManage business unit’s / sub-business units’ implementation of improvement actionsConduct benchmarking exercisesAnalyse data and provide insights for P&L forecasting and budgetingRequirementsRequirements:Bachelor’s degree in either business administration, accounting, data science, statistics, mathematics, or similar subject from a recognized universityMinimum 5 years of relevant working experience The expertise to deep-dive and gain insights from data is a mustExcellent charting and graphical representation skills to enable effective communication of insights to managementDriven and a self-starter who enjoys working in a fast-paced environmentExcellent problem-solving skills and a proactive approach to challengesProficiency in data analysis, Microsoft Excel and MS PowerPoint. SAP is a plusEffective communication and interpersonal skills to collaborate with colleagues across departments and various internal and external stakeholdersProficiency in the English language, both verbal and writtenKindly note that only shortlisted candidates will be notified.Triton AI Pte LtdRegistration Number: R23118389EA: 21C0661BenefitsPermanent positionVariable bonusHybridOpen communication culture



        
            Show more
          

          



        
            Show less"
Strategy & Data Analyst,StraitsX,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/strategy-data-analyst-at-straitsx-3864219138?position=8&pageNum=7&refId=WzWUxk6Ega0NzFp1Eppzug%3D%3D&trackingId=E8KU2oE8C0E2tFZ9UAW3Lw%3D%3D&trk=public_jobs_jserp-result_search-card,"About The RoleWe seek a highly motivated and analytical Strategy & Data Analyst to play a pivotal role in driving data-driven decision-making within the organization. Working and collaborating closely with the Data and Strategy team, this role focuses on detailing data requests, crafting data logic, querying and reporting, alongside contributing to strategic/special projects.What You Will DoData Analysis, Visualization & Reporting:Collaborate with internal stakeholders to understand their data needs and objectives, ensuring alignment and detailing expected outputsConduct thorough data analysis using SQL and develop insightful dashboards in Tableau to empower stakeholders with actionable insightsMonitor data quality and integrity, proactively identifying and resolving discrepancies through cross-functional collaborationMaintain and update dashboards and reports on regular cadences, providing insights on KPI changes and movementsSpecial Projects:Assist the Strategy team in various internal projects, covering aspects such as financial reporting, budget planning, commercial growth, process improvement, and cost optimization.Manage project tasks from analysis to execution, ensuring timely delivery and successful implementationWhat Are We Looking For2+ years of experience in management consulting, business analysis, or similar rolesProficient in data querying languages (e.g., SQL) and data tools/platforms (e.g., Tableau, BigQuery, Metabase)Excellent communication and collaboration skills, with the ability to effectively present information to both technical and non-technical audiencesDetail-oriented mindset with a commitment to delivering high-quality work within reasonable deadlinesAbility to work autonomously and prioritize tasks in a dynamic, fast-paced environmentStrong analytical and problem-solving skills, capable of extracting key insights from complex datasetsProactive attitude towards driving process improvements and solving problems hands-onPassion for innovation, continuous improvement and constant learningLastly, here are some nice-to-have skills for the role: Experience working in a fast-paced and agile startup environment, especially within the B2B fintech/payments space Project management experience, including end-to-end project oversight Experience with data warehousing and data engineering Knowledge of financial concepts and reporting principles for data and finance reconciliation



        
            Show more
          

          



        
            Show less"
"Senior E-commerce Data Analyst, Global Operations Center, SIN",SHEIN,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/senior-e-commerce-data-analyst-global-operations-center-sin-at-shein-3763355259?position=9&pageNum=7&refId=WzWUxk6Ega0NzFp1Eppzug%3D%3D&trackingId=0GsycSvJE5JOEqvrhUgXzQ%3D%3D&trk=public_jobs_jserp-result_search-card,"Summary Our marketing team consists of various functions: e-commerce website operations, social media, key-opinion leaders management, branding and data analysis. Combining these functions, it allows us to implement marketing activities that are attractive and connect us with millions of customers, to achieve our mission where “everyone can enjoy the beauty of fashion” across the region.Job ResponsibilitiesResponsible for daily forecasting and analyzing of the e-commerce platform operations. You will also be required to generate operation analysis reports, provide conclusions and suggestions to various departments.Build a data analysis model, provide data support for daily operation activities, and be able to provide strategies and suggestions for business development based on data analysis.Develop and improve A/B Test plans for different business strategies, summarize and analyze, continuously optimize, and ensure that they bring actual value to business growth.Independently undertake data operation analysis work, provide data decision-making and strategic support for business and products, the analysis direction includes but not limited to relevant analysis such as activity effects, growth conversion, user behavior, and membership stratification.Job RequirementsMore than 3 years of data analysis experience, major in statistics, e-commerce, etc., rich experience in data analysis and data products in the e-commerce industry.Able to conduct good analysis and possess excellent data report presentation capabilities, able to think and analyse problems systematically. Meticulous and possess strong execution ability.Familiar with e-commerce-related data products, understand e-commerce-related dimensions of indicators and improvement methods.Familiar with the operation of e-commerce. retail, FMCG, or fast fashion industries. About SHEINSHEIN is a global fashion and lifestyle e-retailer committed to making the beauty of fashion accessible to all. Founded in 2012, SHEIN has more than 11,000 employees operating from offices around the world. Learn & GrowBenefit from our comprehensive training programs that provides our employees with a variety of targeted and tailored development opportunities. We invest in the long-term potential of every SHEINer and encourage everyone to do their best work. CommunitiesOur community is full of vitality and excitement. We share an energetic and open culture as we work together to leverage our unique experiences. At SHEIN, you will meet some of the best people you will ever work with. We encourage you to be yourself and realize your full potential. ActivitiesSHEIN organizes fun and dynamic activities. Employee experiences are important to us and we believe these activities will bring everyone together. To learn more about SHEIN, follow us at shein.com, instagram.com/sheinofficial and youtube.com/shein.



        
            Show more
          

          



        
            Show less"
Data Analyst (Airfreight),Jobscentral,Singapore,https://sg.linkedin.com/jobs/view/data-analyst-airfreight-at-jobscentral-3830234851?position=10&pageNum=7&refId=WzWUxk6Ega0NzFp1Eppzug%3D%3D&trackingId=Tae1PIPx%2BnwZiGKkGajmaw%3D%3D&trk=public_jobs_jserp-result_search-card,"Job Title: Data AnalystIndustry: Transportation / LogisticsSalary: SGD 3000 - 5000Location: Central, SingaporeAbout CompanyOur client is a global logistics and freight forwarding company committed to an exceptional level of service to ensure our client's success.Job Description Analyzes and defines EDI requirements for both customers and business teams for needs and challenges to enable efficient exchange of information. Monitor and troubleshoot EDI transactions, identifying and resolving any errors or discrepancies in a timely manner to ensure a smooth flow of information. Provide product and technical support to customers and internal team concerning EDI guidelines and capabilities. Responsible for testing, maintenance and troubleshooting on the EDI/B2B applications. Escalate technical queries that cannot be resolved directly to Manager and /or business teams. Procure vendor and partner rates (e.g. ocean-freight, air-freight, handling charges, etc.). Populate rates into Excel. Present spreadsheets in a easy to reference format (e.g. filters, etc.). Generate and interpret trend analysis. Support quotation proposals, RFQs/bids, etc. To ensure Data Quality and Financial Data of job files are in order for monthly reporting Analyzes and develop a Risk Assessment Plan for Workplace Safety as part of the Company's Workplace Safety & Health committee Prepare SOPs & Workflows to streamline and improve business processes Assist in preparing reports for specific key accounts Involve in performance review meetings with key accounts customersJob Requirements Min 1 year of data analysis experience in airfreight industry Possess knowledge of Cargowise Able to work in a fast paced environmentCompensation Working hours: Mon to Fri 9.30am - 6pm, Sat (WFH) 9.30am - 1pm Working location: Nearest MRT SomersetInterested applicants are invited to submit their resume via clicking the apply button.JointHire Singapore Pte Ltd.(EA License No.: 17C8920)Hidetaka Yata (Registration No.: R1216038 )Job ID: 3138
        


        
            Show more
          

          



        
            Show less"
"Marketing Data Analyst Intern - Marketing Solutions, Business Development",Shopee,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/marketing-data-analyst-intern-marketing-solutions-business-development-at-shopee-3817450615?position=1&pageNum=10&refId=nDPb7WG2nZyCIBlIzCEYKQ%3D%3D&trackingId=Oi5%2F%2BQfYQVtr49ijur5Drg%3D%3D&trk=public_jobs_jserp-result_search-card,"Job DescriptionData Analysis:Design and automate tools and dashboards to monitor performance metricsConduct competitor analysis and industry benchmarking on product offerings with respect to revenue generation strategiesClean and analyse data to derive insights for reporting, strategic planning and identifying growth opportunitiesContribute to project ideation and execution within the teamMeasure and report the results of marketing initiativesGenerate performance reports to support operations and business development teamsIdentify opportunities and collaborate with both internal and external teams to achieve overall business objectives and growthMarketing And OperationsHandle inquiries from sellers and relationship managers regarding MS related products throughout the onboarding, adoption, and optimization phasesPrepare weekly and monthly reports for external stakeholders, showcasing various solutions' performanceCollaborate with the team to drive Go-To-Market activities such as developing marketing collaterals such as emails pitches, articles, external decksContribute to process optimization initiatives across internal and cross-functional teamsAssist with miscellaneous operational tasks, such as updating weekly performance data and supporting account managersRequirementsCurrently pursuing a Bachelor's degree or higher in Business Analytics, Finance, Mathematics, Statistics, Engineering or other related disciplinesProficient in Microsoft Powerpoint and Excel’s data analysis functions (e.g. PivotTable, Xlookup); familiar with scripting languages especially SQL and Python Detail-oriented, comfortable in dealing with numbers and using data analysis to identify patterns and anomaliesDomain knowledge on Facebook, Google Ads and Affiliate Marketing is an advantageCreative and innovative approach to problem solvingGood presentation, writing and communication skillsAdapt well in a dynamic environmentFull-time interns preferred (3-6 months)Part-time interns who can commit at least 3 working days a week are also welcome to apply



        
            Show more
          

          



        
            Show less"
Data Analyst,JLL,Singapore,https://sg.linkedin.com/jobs/view/data-analyst-at-jll-3818502248?position=2&pageNum=10&refId=nDPb7WG2nZyCIBlIzCEYKQ%3D%3D&trackingId=AiC5LIlrxIJ6K26tG2iYCA%3D%3D&trk=public_jobs_jserp-result_search-card,"What This Job InvolvesYou will be part of the Data and Digital Team on a client account that sits within the Corporate Solution at JLL. You will be supporting the client and the JLL team on data analysis, visualisation and implementation of new data or digital solutions that will further advance the efficiency and/or effectiveness of the team. This will include the proper identification of business requirements, problem discovery and supporting the promotion of data culture and curriculum within the on-account team. You will also support your manager in other relevant administrative duties.Data GovernanceYou will support the development and maintenance of end-to-end data lifecycle management. You will also support the client data governance framework, with a focus on continued improvement of data quality and track data quality issues, identify gaps, and apply action plans to remediate gap.Business Intelligence and AnalyticsYou will gather and question the requirements from business users to ensure the right problem is being solve and apply an analytical lens to derive insights and deliver the findings back in an easy to understand/ interpret manner.You will be coordinating with the stakeholders for client report/ dashboard creation and use an approved data transformation tool to assist in data collection, preparation, cleansing and transformation of client data into an approved data visualisation tool for dashboard development.Culture & CurriculumYou will be an advocate for utilising and leveraging on data within the client’s data driven environment.InnovationYou will assist with improvements in JLL’s data and digital platform and identify new innovations to address business requirements and increase our competitive edge.Sounds like you? Here is what we’re looking for:Being AnalyticalYou will have good understanding of business users’ requirement and data. You will be able to advise users on the right analytics to communicate the intended message to the target audience.Meticulous & IndependentYou will pay strong attention to detail and have excellent problem-solving skills. Able to handle project and tasks independently with end-to-end ownership. Possess the ability to collate information into cohesive presentations with proper slide layout/ design.QualificationsYou have a degree/ diploma or relevant educational background in statistics/ data analytics/ computer science or a general degree with data/ analysis focus with preferably 2 years of working experience in data and digital delivery-oriented roles.
        


        
            Show more
          

          



        
            Show less"
Senior Data Analyst,Klook,Singapore,https://sg.linkedin.com/jobs/view/senior-data-analyst-at-klook-3779110996?position=3&pageNum=10&refId=nDPb7WG2nZyCIBlIzCEYKQ%3D%3D&trackingId=XPnlk5uMQdQz2HYyy8ELwg%3D%3D&trk=public_jobs_jserp-result_search-card,"About KlookWe are Asia’s leading platform for experiences and travel services, and we believe that we can help bring the world closer together through experiences.Founded in 2014 by 3 avid travelers, Ethan Lin, Eric Gnock Fah and Bernie Xiong, Klook inspires and enables more moments of joy for travelers with over half a million curated quality experiences ranging from the biggest attractions to paragliding adventures, iconic museums to rich cultural tours, and other convenient local travel services across 2,300 destinations around the world.Do you share our belief in the wonders of travel? Our international community of over 1,500 employees, based in 20+ locations, certainly do! Global citizens ourselves, Klookers are not only curating memorable experiences for others but also co-creating our world of joy within Klook.We work hard and play hard, upkeeping our high-performing culture as we are guided daily by our core beliefs - Push boundaries, Ask For and Give Feedback, Take Ownership, and Help Each Other.We never settle and together, we believe in achieving greater heights and realizing endless possibilities ahead of us in the dynamic new era of travel. Care to be a part of this revolution?Responsibilities:Analyze business requirements and assess their alignment with the data team's scope of responsibilities. Collaborate with stakeholders to document and scrutinize business processes, create data dictionaries, and generate entity-relationship (ER) diagrams supporting the development of data models. Develop and maintain Data Requirements Documents (DRDs) outlining data model specifications. Oversee data model development progress and facilitate acceptance testing. Create and update user manuals for data models, conduct training sessions to educate users on effective utilization, and provide ongoing support through various communication channels and Q&A sessions. Requirements:Bachelor's degree in a relevant field such as Computer Science, Statistics, or Information Systems. Advanced degrees are a plus. Proven experience in data analysis, data modeling, and understanding intricate business processes. Proficiency in SQL and data querying languages. Familiarity with Python is advantageous. Knowledge of data visualization tools (e.g., Tableau, Power BI) and data modeling tools (e.g., ERwin, Lucidchart). Excellent communication skills, capable of collaborating effectively with cross-functional teams, and translating technical concepts for non-technical stakeholders. Strong attention to detail, problem-solving skills, and the ability to prioritize tasks in a dynamic work environment. Preferred experience in product management or familiarity with product management methodologies. Klook is proud to be an equal opportunity employer. We hire talented and passionate people of all backgrounds. We believe that a joyful workplace is an inclusive workplace, one where employees from all walks of life have an equal opportunity to thrive. We’re dedicated to creating a welcoming and supportive culture where everyone belongs.Klook does not accept unsolicited resumes from any temporary staffing agency, placement service or professional recruiter (“Agency”). Klook will not be responsible for, and will not pay, any fees, commissions or other payments related to such unsolicited resumes.An Agency must obtain advance written approval from Klook’s Talent Acquisition Team to submit resumes, and then only in conjunction with a valid fully-executed agreement for service and in response to a specific job opening for which the Agency has been requested to submit resumes for. Klook will not be responsible for, and will not pay, any fees, commissions or other payments to any Agency that does not have such agreement in place or does not comply with the foregoing.



        
            Show more
          

          



        
            Show less"
Data Analyst - Payments (Fintech),Page Personnel,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/data-analyst-payments-fintech-at-page-personnel-3728168751?position=4&pageNum=10&refId=nDPb7WG2nZyCIBlIzCEYKQ%3D%3D&trackingId=LYV2ifm0daBy%2FW7Iyukoog%3D%3D&trk=public_jobs_jserp-result_search-card,"Great exposure to work on large scale data analytical projects|Work with the best engineers in the industryAbout Our ClientHiring for a global Internet Technology company which focuses on the best payment systems tosupport business that connects people in meaningful ways through exciting product launches.Its global footprint and years of commercialization experience have contributed to becoming an industry leaderJob Description Responsible for supporting analysis requirements such as ad-hoc analysis report, dashboards building, data tracking design, etc; Use data-driven techniques to find weaknesses in payment products and implement improvements proactively; Build data products to provide our customers with data insights and best practices in the Payments domain; Cooperate with Products and Operation teams to define system requirements, build data products, improve and roll-out product features to support business.The Successful Applicant Bachelor degree or above in Computer Science, Statistics, Mathematics or other related majors; Proficient in SQL, familiar with C ++/Java/Golang is preferred; Proficient in big data platforms such as Hive/ Spark; Strong data analysis capabilities; Experience in supporting and optimising business needs with data analysis Background in internet companies or payments is preferred; Strong interest in Data Analysis, Data Mining is preferredWhat's On OfferYou will gain great exposure into the new market, with autonomy to run many interesting projects.Client provides good culture to talents who wants to develop their career; pays competitively too with bonus and options (to experienced candidates); part-of a global tech internet MNC with great amount of gold resources when it comes to grooming talents, supporting your career, and adopting the best technology solutions. So what are you waiting for? We look forward to speaking to you!Contact: Miao Xia Neo (Lic No: R21103441/ EA no: 18C9065)Quote job ref: JN-092023-6190849Brand: PP



        
            Show more
          

          



        
            Show less"
Data Analyst (Tableau/ SQL) Bank l Contract,Manpower Singapore,Singapore,https://sg.linkedin.com/jobs/view/data-analyst-tableau-sql-bank-l-contract-at-manpower-singapore-3846003221?position=5&pageNum=10&refId=nDPb7WG2nZyCIBlIzCEYKQ%3D%3D&trackingId=3eAMKU7EI2Xs2NNakCMe%2Fg%3D%3D&trk=public_jobs_jserp-result_search-card,
Big Data Analyst,Exasoft,South Asia,https://www.linkedin.com/jobs/view/big-data-analyst-at-exasoft-3862608463?position=6&pageNum=10&refId=nDPb7WG2nZyCIBlIzCEYKQ%3D%3D&trackingId=SqrvGqj%2FCZzCatqpzz04gA%3D%3D&trk=public_jobs_jserp-result_search-card,
Data Engineer/Analyst/Research/Architect,Evolution Singapore,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/data-engineer-analyst-research-architect-at-evolution-singapore-3845443215?position=7&pageNum=10&refId=nDPb7WG2nZyCIBlIzCEYKQ%3D%3D&trackingId=vLrTd61UEH9ZiFJvwh8j7w%3D%3D&trk=public_jobs_jserp-result_search-card,"I am looking for excellent Senior Data Engineers/Analysts/Researchers/Architects across clients in FSI. Key Requirements· Data Researcher – Software engineering background· Data Engineer – Python, AWS, Snowflake· Data Analyst – BI, Data Visualization, SQL, AWS· Data Analyst – SQL, Oracle, Snowflake· Data Architect – Data Modelling, Data Architecture, Data Governance



        
            Show more
          

          



        
            Show less"
Data Analyst - SeaMoney Credit,SeaMoney,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/data-analyst-seamoney-credit-at-seamoney-3847950145?position=9&pageNum=10&refId=nDPb7WG2nZyCIBlIzCEYKQ%3D%3D&trackingId=pswU5XcBai09GFZZmUtoJQ%3D%3D&trk=public_jobs_jserp-result_search-card,"Job DescriptionWork closely with stakeholders to understand their needs/ pain points to scope up their problems and enhance internal processes through automation and improve productivityCritically evaluate and define business metrics; develop analysis that lead to actionable insights to support the continuous improvement of the Retail Finance businessBe a subject matter expert in retail finance business and data. Consolidate data from multiple sources including operations, marketing and source databases to create integrated views that can be used to drive decision makingBuild and implement data visualisation of reports and dashboards for management and business usersRequirementsBachelor’s degree and above in Computer Science/Engineering, Business Analytics, Information Technology, Finance/ Banking, Statistics and other related fieldsUp to 4 years of working experience in analytics related rolesSkilled in SQL and Python is MandatoryFamiliar with data visualisation toolsWork well with cross-functional teams in a fast-paced environmentExperience in finance/ banking industry is a preferredExperience in business intelligence in e-commerce is a plus



        
            Show more
          

          



        
            Show less"
Data Analyst (Data Scientist),Goose,Singapore,https://sg.linkedin.com/jobs/view/data-analyst-data-scientist-at-goose-3839599630?position=10&pageNum=10&refId=nDPb7WG2nZyCIBlIzCEYKQ%3D%3D&trackingId=uvPC0xK2zHsd9N3HxleJ1w%3D%3D&trk=public_jobs_jserp-result_search-card,"Job Summary:At Valoroso, a leading force in the video streaming sector, we are seeking a highly skilled and analytical Data Scientist to join our dynamic team. As a Data Scientist, you will play a crucial role in leveraging data-driven insights to drive strategic decisions, enhance user experience, and fuel our growth in the competitive streaming landscape. You will be at the forefront of analyzing complex data sets, developing predictive models, and implementing machine learning algorithms to optimize content recommendations, personalize viewer experiences, and improve operational efficiencies.Key Responsibilities:Data Analysis & Modeling: Apply advanced statistical techniques and machine learning algorithms to analyze large datasets, identifying trends, anomalies, and opportunities for improvement.Predictive Analytics: Develop and implement predictive models to forecast viewer preferences, subscription churn, and content performance, contributing to strategic planning and decision making.Recommendation Algorithms: Enhance and refine our content recommendation engine to personalize user experiences, increase viewer engagement, and maximize content consumption.A/B Testing: Design and execute A/B tests to evaluate the impact of changes in our platform, analyzing results to inform product development and content strategies.Collaboration: Work closely with product managers, engineers, and marketing teams to integrate data-driven insights into product features, marketing campaigns, and strategic initiatives.Data Visualization: Create compelling visualizations and dashboards to communicate findings and recommendations to stakeholders across the organization.Research & Development: Stay abreast of the latest developments in data science, machine learning, and artificial intelligence, exploring new technologies and methodologies to drive innovation.Qualifications:Bachelor's or Master's degree in Computer Science, Data Science, Statistics, Mathematics, or a related field.Minimum of 3 years of experience in a data science role, preferably within the tech or entertainment industry.Proficiency in data manipulation and analysis using Python, R, SaS, or similar programming languages.Experience with machine learning libraries (e.g., scikit-learn, TensorFlow, PyTorch) and statistical modeling.Strong knowledge of SQL and preferable experience with big data technologies (e.g., Hadoop, Spark).Experience in developing and deploying recommendation systems, predictive models, and conducting A/B tests.Excellent data visualization skills and experience with tools such as Tableau, Power BI, or similar.Strong analytical and problem-solving skills, good with data story-telling, with the ability to translate complex data into actionable insights.Excellent communication and collaboration skills, with the ability to work effectively across different teams and stakeholders.



        
            Show more
          

          



        
            Show less"
Tools and Data Analyst,Capital Group,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/tools-and-data-analyst-at-capital-group-3820510943?position=1&pageNum=12&refId=%2BJ1uMf0wjANk5At43jGvbw%3D%3D&trackingId=Q1WIBVO5vvh657laddncGg%3D%3D&trk=public_jobs_jserp-result_search-card,"Role summary as a Tools Analyst in the ""Business Data, Analytics and Tools"" (BDAT) Team, you will act as a subject matter expert of one or more applications, systems, and analytic development. You will help ensure our systems and technical products are accurate, streamlined and effectively used by our associates. You will make recommendations on application, system or process enhancements to better meet business goals and objectives. The BDAT team works closely with vendor partners, technology, and data teams to support and enhance business processes with technology and analytic solutions. You will demonstrate an intermediate knowledge level in the assigned area and work under the supervision of more senior staff on more complex projects and tasks. You will show awareness of the tools and technology used in our current ecosystem, which include Salesforce.com and Seismic, acting to enable the Sales, Marketing, Product, and Business Management teams with tools, technology and data.Primary Responsibilities / Essential FunctionsMaintains and updates system data and content as requested. Audits data and content for accuracy, completeness, and quality control.Configures settings and applications as necessary, working with business partners to gather and implement requirements.Troubleshoots system issues and escalates as necessary. Works with others in BDAT, Information Technology (IT) and external vendors to resolve issues.Maintains appropriate user access and processes new and existing user profile changes.Develops and maintains process-related documentation as well as training materials and tip-sheets.Looks for opportunities to optimise current processes and drive innovation in the tools and technology spaceTrains new and existing users and acts as a subject matter expert and first point of contact for application questions or support requests.Generates and maintains reports and data relating to system adoption, usage, and other metrics.Participates in system enhancements, upgrades and testing. Gathers requirements for changes or enhancements from end-users. Considers and suggests system and process improvements.Performs additional responsibilities as assigned.Qualifications/ SkillsExperience in delivering and using scalable technology solutions that are rich in data, content, and statisticsTools skills experience using Salesforce.com and/or Seismic applications preferredData skills experience with data engineering (e.g. SQL, Python) and data visualization (e.g. Tableau, PowerBI) is helpful but not essentialExperience using workflow and documentation tools JIRA, Confluence and Microsoft Office products also preferredExcellent oral and written communication skills with the ability to communicate clearly and effectively with colleagues at all levels.Demonstrated strength in coordinating projects, prioritising work, and managing stakeholder expectations.Methodical and detail orientated.Proven ability to foster team camaraderie by proactively seeking opportunities to learn and assist other team members.Experience working in an Agile environment is preferred.Evidence of strong communication, collaboration, and stakeholder managementIn addition to a highly competitive base salary, per plan guidelines, restrictions and vesting requirements, you also will be eligible for an individual annual performance bonus, plus Capital's annual profitability bonus plus a retirement plan where Capital contributes 15% of your eligible earnings.You can learn more about our compensation and benefits here .We are an equal opportunity employer, which means we comply with all federal, state and local laws that prohibit discrimination when making all decisions about employment. As equal opportunity employers, our policies prohibit unlawful discrimination on the basis of race, religion, color, national origin, ancestry, sex (including gender and gender identity), pregnancy, childbirth and related medical conditions, age, physical or mental disability, medical condition, genetic information, marital status, sexual orientation, citizenship status, AIDS/HIV status, political activities or affiliations, military or veteran status, status as a victim of domestic violence, assault or stalking or any other characteristic protected by federal, state or local law.
        


        
            Show more
          

          



        
            Show less"
Lead BI Analyst,Dyson,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/lead-bi-analyst-at-dyson-3811494961?position=2&pageNum=12&refId=%2BJ1uMf0wjANk5At43jGvbw%3D%3D&trackingId=GMdN%2Bzlkh%2F9sMj8NmcxqIw%3D%3D&trk=public_jobs_jserp-result_search-card,"About UsThe Global Finance Analytics (GFA) team is an integral part of Dyson’s finance community. We deliver reporting and analysis of commercial performance across the group, both financial and non-financial, liaising directly with global markets and to provide support to the Dyson Executive Team. As a Centre of Excellence for Analytics we deliver strategic insights from data and see into the future to enable data-driven decision making as a valued and credible business partner.Our Strategic Focus Areas IncludeData: Enterprise-wide curated data available for cross functional analytics Visualization: Self-serve, interactive, dynamic contentData Culture: Embed data in everything we doPeople: Individual growth = team growthThe role of Lead BI Analyst will be a key member of the GFA team as we continue to produce insightful analytics for our global stakeholders across group, categories, markets as well as within Finance and Commercial.Naturally inquisitive and ideally with a strong financial acumen, you will enjoy working with data to uncover insights and patterns through the solutions you develop. You will be comfortable working with ambiguity and bring perseverance and motivation to deliver your work.As a key interface with our group data function, you will lead on data strategy projects covering building new data assets, Data Quality, Data Security, and Master Data ManagementAbout The RoleDevelopment (through design, testing and implementation) of analytics products and visuals that empower data discovery and actionEnhance existing data assets and data strategy, working with stakeholders to understand the use cases and generate value and insightScope, define and manage the execution and delivery of projects that tie in with strategic goals:Lead master data consistency and alignment initiative, addressing data quality challenges and defining processesLead projects from ideation till delivery, e.g., automation of end-to-end reportingCollaborate with cross-functional teams to translate technical requirements and deliver enhanced capabilities  About youBachelor’s degree in computer science, data science, statistics, business administration or a related field, with relevant working experienceAuthentic, well-rounded data professional with an eye for continuous improvement, ideally with experience across multiple functional areas and industriesA self-starter, able to drive their own initiatives whilst taking a hands-on approach to removing any blockersA hands-on expert with modern analytical tools (e.g., Tableau, Looker, Power BI)Comfortable working with a range of data platforms including Google BigQuery, SAP BW, SAP HANA, and skilled in writing performant SQLProficiency with Cloud technologies like GCPExperience in one or more scripting languages (e.g., Python, R, Shell)Experience with implementing data validations and pipeline monitoring to ensure integrity and consistency at scaleComfortable sourcing, integrating, and cleansing data using tools like Power Automate, UiPath, AlteryxUnderstanding or ability to learn general ledger accounting, financial statements preparation and tax and accounting complianceDyson is an equal opportunity employer. We know that great minds don’t think alike, and it takes all kinds of minds to make our technology so unique. We welcome applications from all backgrounds and employment decisions are made without regard to race, colour, religion, national or ethnic origin, sex, sexual orientation, gender identity or expression, age, disability, protected veteran status or other any other dimension of diversity.
        


        
            Show more
          

          



        
            Show less"
Business Analyst - Azure Data Factory,Unison Consulting,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/business-analyst-azure-data-factory-at-unison-consulting-3783631113?position=3&pageNum=12&refId=%2BJ1uMf0wjANk5At43jGvbw%3D%3D&trackingId=i2ye0pcXvc2XdwI2DZFBeA%3D%3D&trk=public_jobs_jserp-result_search-card,
Junior Data Engineer,Beyondsoft Singapore,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/junior-data-engineer-at-beyondsoft-singapore-3851704528?position=4&pageNum=12&refId=%2BJ1uMf0wjANk5At43jGvbw%3D%3D&trackingId=vLYCU0Hup1sd9FXFjjoJaw%3D%3D&trk=public_jobs_jserp-result_search-card,"Responsibilities:Assist in the development, construction, testing, and maintenance of SQL databases and data pipelinesParticipate in data modelling, database design, ETL, and reporting tasks under supervisionAssist in the creation of database schemas, tables, views, functions, and stored procedures using SQLSupport in loading data from various sources into databases and data warehouses using SQL and ETL toolsContribute to optimizing SQL queries and database performanceCollaborate with software developers in integrating applications with databasesAssist in documenting database schemas, ETL processes, and technical specificationsRequirements:Bachelor’s Degree in Computer Science or any IT related field.Minimum 2 years of experience in data engineering with SQL and relational databasesProficiency with SQL (PostgreSQL, Microsoft SQL Server) including writing complex queries, joins, aggregations, etcKnowledge of database design principles, data modeling and warehousing principlesExperience in developing schemas, tables, views, functionsExperience with ETL processes and data pipelines Familiarity with database performance tuning and optimizationAbility to communicate technical specifications to stakeholders



        
            Show more
          

          



        
            Show less"
"Data Analyst, Digitalisation Office",Ministry of Trade and Industry (Singapore),"Singapore, Singapore",https://sg.linkedin.com/jobs/view/data-analyst-digitalisation-office-at-ministry-of-trade-and-industry-singapore-3845744219?position=7&pageNum=12&refId=%2BJ1uMf0wjANk5At43jGvbw%3D%3D&trackingId=eL8L1hetP0bgtIFI1Y4oiQ%3D%3D&trk=public_jobs_jserp-result_search-card,
